recikan	[n] percikan
recok	[a] berabe, bising, gaduh, hingar, huruhara, kacau, ramai, rewel, ribut, rusuh, sukar, susah; \n\n[ant] sepi
reda	[a] berhenti, dingin, kebah, kurang, luang, menghilang, redup, senggang, sereyat, serik, sidang, sirap, surut, susut, teduh, tenang, tenteram, turun; \n\n[ant] ribut
redaksi	[n] sidang pengarang
redaktur	[n] editor, pengarang
reduksi	[n] pengurangan, pengecilan, penyusutan, potongan (harga)
redum	[a] agak gelap, berawan, hampir padam, kurang cahaya, kurang terang, mendung, redup, suram
redup	[a] gelap, kelam, berawan, berkurang, buruk cuaca, gabak, gobar, kabur, kelam, keruh, kuyu, luyu, lindap, mendung, merencam, merosot, muram, pudar, reda, redum, redup, remang-remang, samar, sayup-sayup, sebam, suram, surut, susah hati, teduh, temaram;
reduplikasi	[n] imitasi, penggandaan, pengklonaan, pengopian, penyalinan, perulangan, reproduksi
referat	[n] artikel, esai, karangan, kertas kerja, makalah, prasaran, risalah, tulisan
referensi	[n] 1) acuan, bibliografi, kepustakaan, literatur, pustaka acuan, rujukan; \n\n2) rekomendasi, testimoni
refleks	[a] kontan, otomatis, serta merta, spontan
refleksi	[n] 1) bayangan, cermin, gambaran, pantulan; \n\n2) introspeksi, kontemplasi, pemikiran, perenungan;
reflektif	[a] introspektif, kontemplatif, meditatif
reflektor	[n] cermin, kaca, lensa, mirat
reformasi	[n] pembaruan, perbaikan, perombakan, restorasi
reformis	[a] liberal, maju, progresif, toleran
refraksi	[n] defleksi, pembelokan, pembiasan, penyimpangan, perubahan
regang	[v] cekang, ganjat, kencang, sering, tegang;
regu	[n] golongan, grup, gugus, jodoh, kelompok, kesatuan, pasangan, pasukan, rombongan, sekawan, tanding, teboh
rehat	[v] beradu, berehat, berhenti, beristirahat, bersenai, bersenang-senang, istirahat, melepas lelah, mengaso, rebah belakang, reses, turun main;
rejan	[v] meneran, mengejan
rejang	[v] memecahkan, merombak, membelahkan, membongkar;
rejasa	[n] timah
reka	[v] menggambarkan, mengkhayalkan, mencita-citakan, membayangkan, mengangan-angan;
reka cipta	[v] invensi, penciptaan, penemuan, perancangan;
reka-rekaan	[n] angan-angan, cerita karangan, fantasi, khayal, kira-kiraan, perhitungan, rancangan;
rekaan	[n] angan-angan, buatan, ciptaan, fantasi, impian, khayal, lamunan, menungan, mimpian, pengelamunan
rekah	[v] bengkok, bentet, berbelah, kereseng, lekah, lekang, meletek, mencekah, merengkah, meretak, ngelotok, patah, pecah-pecah, pukah, rengkah, retak-retak, terbelah, terbuka;
rekahan	[n] belahan, bongkahan, pecahan, retakan
rekam	[v] mengekalkan, menekat, menyuji, menyulam, menenun, mencetak, melekap, melekat, menempel, mengecap;
rekan	[n] handai, kawan, konco, sahabat, taulan, teman; \n\n[ant] musuh
rekan	[n] pasar, pekan
rekat	[v] melekat, menampal, melekap, melengket;
rekata	[n] rasi, kala
rekening	[n] bon, perkiraan
reklame	[n] iklan, pemberitahuan;
rekonsiliasi	[n] perdamaian, perbaikan
rekonstruksi	[n] pemulihan
rekreasi	[n] piknik, tamasya, tur, wisata
rekrut	[v] memanfaatkan, mengambil, menerima, menarik \n\n[ant] memecat
rel	[n] jalan (kereta api), landasan (kereta api), ril
rela	[v] berkenan, bersedia, hati suci, ikhlas, sanggup, sudi, suka, tulus hati; \n\n[ant] pamrih
relai	[n] siput mutiara
relai	[v] berpisah, hancur, pecah, kecil-kecil, lumat, remuk;
relasi	[n] perhubungan, pertalian, persahabatan
relatif	[a] nisbi
religi	[n] agama, kepercayaan
religiositas	[n] kesalehan
relikui	[n] aji-aji, benda keramat, jimat
reluk	[n] keluk, lekuk
relung	[n] jeluk, kolong, lekuk, lubuk, ruang
relung hati	dalam hati, lubuk hati
relung langit	kolong langit, ruang langit
remah	[n] cebis-cebisan, lebih-lebihan, repih-repih, serpihan, sisa-sisa
remai	[a] nyeri, sakit tulang
remaja	[n] akil balig, cukup umur, muda, mulai dewasa, taruna;
remang	[v] berdiri, menggermang, mengirik, ngeri, seram, takut, tegak
remang	[v] bersimbah, meleleh, mengalir perlahan-lahan, merembah, merembas
remang	, remang-remang [a] (agak) gelap, (agak) kelam, kabur, samar muka, redup
remas	, meremas [v] memerah, memeras, mengepal
rembes	[v] masuk, menembus, menetes, menyerap, menyusup, meresap, tiris
rembet	[v] meluas, menjangkit, menular, merebak, menjalar, merambat
rembuk	[n] bicara, nasihat
rembulan	[n] bulan, wulan
remuk	[a] hancur, koyak-koyak, luluh, lumat, lusuh, luti, patah, pecah relai, renyuk, ripuk; \n\n[ant] utuh
remuk redam	hancur berkecai-kecai, hancur lebur, hancur luluh, hancur larut, hancur mumur, remuk hati, sedih;
rencana	[n] acara, agenda, bagan, buram, dasar, draf, jadwal, konsep, plan, persediaan, persiapan, program, rancangan, rangka, rangrangan, rengrengan;
renda	[n] kerawang;
rendah	[a] aib, hina, kecil, keji, lembut, murah, nista, pandak, pendek, perlahan, permulaan, renek, ringan, ringkas, sedikit; \n\n[ant] tinggi
rendahan	[n] bawahan;
rendam	[v] berkubang;
rendang	[n] goreng;
rendap	[v] menenggelamkan
rendeng	[v] berenteng-renteng, beruntai-untai, bergandeng-gandeng, beruntun-runtun, berikut-ikut, berencetan, berturut-turut, berderet-deret
rendong	[v] tersangkut, terbabit, terbawa-bawa
rengat	[v] bercucuran, keluar lahar, keluar peluh, meleleh, menitik, meremang, merembas, rembuh-rembai
rengek	[n] comel, gerutu, omel, rungut, sungut;
renggang	[a] antara, beda, bersela-sela, celah, genggang, jarak, jarang, jauh, ompong, ronggang, rumpang; \n\n[ant] rapat
renggut	[v] menarik, mencabut, mengedut, menyentak, merampas, merebut, merenggut, merentap;
renggutan	[n] sentakan, tarikan, rampasan
rengkah	[a] belah, rekah, retak;
rengkahan	[n] belahan, pecahan, rekahan, retakan
rengkeh	[v] membengkok, membongkok, membungkuk, meliuk
rengkuh	[v] membujuk-bujuk, mendekatkan, meraih, mengarik, merenggut, menyentak, menyentap, merentak, menyambar
rengkung	[n] halkum, kerongkongan, pembuluh, tenggorokan
rengrengan	[n] bagan, bujet ([cak]), buram, konsep, pelan, rangka, rancangan, rangrangan, rencana
rengus	[v] merengut-rengut;
rengut	[v] bersungut-sungut, memberungut, merengus, masam muka;
renik-renik	[v] berintik-rintik, bertitik-titik, bertitis-titis, meranai, merenai-renai, merenyai-renyai
renkinang	[n] kemesu, tempawat
renovasi	[n] pembaharuan, penyempuraan, peremajaan
rentak	[v] menyentak, merenggut, merenyuk, merengkah, memberentang;
rental	[n] persewaan
rentan	[a] peka, sensitif
rentang	[v] 1) meregangkan, mendepangkan, membentangkan, menarik, mengencangi, memegangkan, mengencangkan, mengembangkan, membidangkan, mengunjurkan, mengulurkan; \n\n2) menguraikan, menerangkan, membentangkan, menceritakan; \n\n3) menggalang, menghalang, melintangi;
rentas	[v] menyeberangi, memintas, melintas, menjalani, merintis, membuka, meretas
rente	[n] bunga, riba
renteng	[num] seuntai, serangkai
rentengan	[n] rangkaian, untaian
rentenir	[n] lintah darat, tukang riba
rentet	[v] berangkaian, berderet-deret, berikut-ikut, berekor-ekor, berturut-turut, beruntun-runtun;
rentetan	[n] deretan, jajaran, rangkaian, rantaian, runtunan, susunan, untaian, urutan
renung	[v] menatapi, menenung, mengamat-amati, melihat, menjenguk, menjengul, memikirkan, memenungkan, memekur, menimbang; termenung, termangu;
renungan	[n] angan-angan, buah pikiran, cipta, cita, daya pikir, ingatan, khayalan, pikiran
renyah	[a] kering, rapuh
renyai	[v] berintik-rintik, bertitik-titik, bertitis-titis, meranai, meranai-renai, merenik-renik, sedikit-sedikit
renyuk	[v] rentak, renggut, sentak;
renyut	[v] denyut, gembut, kemut;
repang	[a] datar, papak, pepat, rata;
repas	[a] buruk, lapuk, rapuh, repih, repui, reput \n\n[ant] kuat; padat
repet	[v] beromong kosong, mencacau, mengigau, mengoceh, meracau, merepek;
repih	[v] menebas, merumput, memotong, menyabit;
repihan	[n] pecahan, potongan, serpihan, sobekan
repot	[a] kalut, kelam-kabut, ribut, ripuh, sibuk \n\n[ant] senggang; leluasa
reput	[a] bercendawan, bonyok, bonyor, buruk, busuk, empuk, lapuk, lodoh, luluh, mumuk, pohu, puhu, rapuh, repas, repih, repui
reputasi	[n] nama baik
reras	[a] gugur, luruh, rontok
resah	[a] gelisah, gugup, kebingungan, risau, rusuh;
resam	[n] adat, aturan, kebiasaan, pembawaan, resmi, sifat, tabiat
resap	[v] menerus, mengalir, menghisap, menitis, menjalar, menusuk, menyelundup, menyerap, menyusup, merasuk, merembes, tiris
resek	[v] 1) [cak] usil; \n\n2) mencari, mengusut, menyelidiki
resensi	[n] ulasan buku
resep	[n] keterangan, kiat ([ki])
resepsi	[n] perjamuan
reserve	[cak] [n] 1) cadangan, serap; \n\n2) syarat
resi	[n] orang suci, petapa
residu	[n] ampas, kerdak, endapan, keladak, mendak
resik	[v] berdesir, berkersik, bisik-bisik, desas-desus, kasak-kisik, kasak-kusut, kuat, lantang, nyaring
resistan	[a] tahan
resistansi	[n] ketahanan
resmi	[a] 1) formal; \n\n2) sah
resolusi	[n] pernyataan, putusan
resonan	[v] berdengung, bergema, bergetar
resonansi	[n] dengungan, getaran
responsibilitas	[n] akuntabilitas, tanggung gugat, tanggung jawab
restu	[n] berkat, doa, pengestu, pesona, rahmat, setu;
retak	[a] belah, bertas, betas, cacat, cela, lekang, melekah, rekah, rengat, rengkah
retakan	[n] belahan, bengkahan, celah, rengkahan
retas	[a] dedel, ratas, terbuka, terputus, tetas;
retensi	[n] penahanan, penyimpanan
retribusi	[n] pungutan
retrogresi	[n] kemunduran, penurunan
retur	[v] [cak] kembali
revisi	[n] peninjuan, perbaikan
rewel	[a] banyak bicara, banyak cakap, banyak mulut, bising, gaduh, hingar, huru-hara, onar, ramai, recok, ribut, rusuh, susah; \n\n[ant] penurut
rezeki	[n] keuntungan, mata pencarian, nafkah, pendapatan, penghasilan, perolehan
rezim	[n] pemerintahan
ria	[a] gembira, girang hati, ramai, riang, riuh, suka cita, sukaria;
ria	[a] angkuh, bongkak, congkak, pongah, sombong, tinggi hati;
riak	[n] gelagat, gelombang, gerakan, gerakgerik, getaran, kocakan, ombak kecil
riam	[n] air lata, air terjun, cegar, jeram
riang	[n] daya, kekuatan, kuasa, larat, tenaga
riang	[a] gembira, girang hati, ria, suka hati, sukacita, sukaria; -- gembira girang hati, meriah, ramai, suka hati, sukaria;
riap	, meriap [v] bertambah besar, bertambah banyak
rias	[v] hias, solek
riasan	[n] dandanan, hiasan
riba	[v] memangku;
riba	[n] anak uang, bunga uang, renten
ribaan	[n] haribaan, pangkuan;
ribu	[num] mili
ribuan	[num] beribu-ribu
ribut	[a] bising, canggih, cerewet, gaduh, gegap gempita, hingar, huru-hara, kacau, kacau-bilau, onar, ramai, recok, retok, rewel, ripuh, rusuh, sibuk, terganggu; \n\n[ant] damai
ribut	[a] gemuruh, kencang
rica	[n] cabai, lombok
ricuh	[a] cekcok, ribut
ridip	[n] dayung, sayap ikan, siring, sirip;
rikuh	[a] canggung, ewuh pekewuh ([cak]) malu-malu, segan-segan, takut-takut
rim	[n] bingkai, birai, lingkar;
rimba	[n] hutan banat, hutan belantara, hutan besar, hutan raya, rimba hana, rimba luas, rimbu
rimbas	[n] beliung, kapak, patil, penarah kayu, tajak;
rimbat	[n] kayu palang
rimbun	[a] besar, ketel, lebat, padat, penuh sesak, rampak, rindang, rombok, tebal; \n\n[ant] gundul
rimbunan	[n] lindungan
rinai	[n] renai, renyai, rintik-rintik;
rinai	[n] bernyanyi, berlagu, bersenandung
rincis	[v] mericih, mengiris, menyayat, merincih, memotong, mengerat, meracik, merajang, mericis, merincik;
rinding	[v] menyeramkan, menakutkan, mengerikan
rindu	[a] cinta, cita, duka, dukacita, gelebah, gelisah, gulana, kangen, nestapa, sedih hati, sungkawa, susah hati;
ring	[n] cincin, gelang-gelang
ringan	[a] enteng, gampang, halus-halus, kecil, kecil-kecil, mudah, perlahan, remeh, rendah, ringkas, senang; \n\n[ant] berat
ringik	[v] merengek, mengeluh, merintih, mengerang, mengaduh
ringis	[v] gerenyot, kernyih;
ringkas	[a] pendek, singkat, sumir; \n\n[ant] panjang
ringkasan	[n] ijmal, ikhtisar, intisari, rangkuman, resume, singkatan;
ringkik	[v] mengerik, memekik, menjerit, mendering, merengeh
ringking	[v] mendengking, menggonggong, menyalak, menengking, menghardik, memekik
ringkuk	[v] membongkok, mendekam, meromok, meronggok, merongkok, terpenjara
ringkus	[v] menggelapkan, mencuri, mengikat, memberkas, menangkap, membekuk, menahan
rintang	[v] menggalang, mengekang, menguasai, melintang, menyekat, menghalangi, menghambat, menahan, menyekat, membatasi, mengabar, mendinding, menutup, melindung, membendung, merembet, membantut, menengah, melintangi, merentangi, mengganggu, mengusik;
rintangan	[n] aral, batu penarung, galangan, gangguan, godaan, halangan, hambatan, sekatan, taazur, tegahan, usikan
rintih	[v] mengerang, mengeluh, meratap;
rintihan	[n] erangan, jeritan, keluhan, keluhkelah, kesedihan, kesusahan hati, ratapan
rintik	[n] becak, bintik-bintik, kurik, percik, titik-titik, titis;
rintis	[v] menerangi, merambah, meneroka, mempelopori, menebas, menebangi, membuat, mencatat, merentas, meretas, menyiangi;
risalah	[n] brosur, majalah, surat berkala, surat edaran, surat siaran, warta
risau	[v] berkeliaran, bertualang, hidup liar, hidup tanpa aturan, merayau
risau	[a] cemas hati, gaduh, gelisah, gugup, kacau, resah, runsing, rusuh hati, rusuh, sesak;
riset	[n] penelitian, penyelidikan
risi	[a] 1) enggan, jijik, malu; \n\n2) cemas, khawatir
risiko	[n] akibat, efek
ritme	[n] irama
ritual	[a] ritus
riuh	[n] berisik, bising, gaduh, gegak, gegap, gempar, gempita, hingar-bangar, hingarbingar, hiruk-pikuk, huru-hara, ramai, rusuh; \n\n[ant] sepi; sunyi
rival	[n] lawan, saingan
rivalitas	[n] permusuhan, pertentangan, persaingan
riwayat	[n] babad, berita, cerita, hal, hikayat, kejadian, kisah, sejarah, tambo,tuturan;
robak-rabik	[a] carik-rabik, compang-camping, koyak-koyak, pecah-pecah, rabatrabit, rabit-rabit, rambang-rambing, robek, rompang-ramping
robat-rabit	[a] carik-rabik, koyak-koyak, pecah-pecah, rabit-rabit, robak-rabik
robek	[a] cabik-cabik, carik, compang-camping, kerabik, kerabit, rabak, rabit, robakrabik, rombang-rambing, rombeng, rompang-ramping, sobek;
robekan	[n] cabikan, carikan, sobekan
roboh	[a] ambruk, berkurang, gugur, jatuh, luntur, rebah, terbis, terjelebak, tumbang; \n\n[ant] tegak
robohan	[n] rebahan, tumbangan;
robok	, bersirobok [v] berpapasan
robot	[n] manusia mesin
robotika	[n] ilmu robot
roda	[n] cakra, gelindingan, jentera;
rodi	[n] kerja wajib, kerja paksa, kerja raya, kerah
rogoh	[v] mencopet, menyeluk, menyeluk saku, mencuri, merosok, meresek;
roh	[n] arwah, jin, jiwa, nyawa, orang halus, orang hunian, semangat, tubuh halus
roh jahat	demit, hantu puaka, hantu penunggu, iblis, ifrit
roh kudus	Jibril, Rohulkudus
rohaniwan	[n] biarawan, paderi
rohaniwati	[n] biarawati
rojol	[v] menyembul, menjongol, menonjol
rok	[n] gaun
roket	[n] peluru (berpandu)
rokok	[n] cerutu, sigaret
rol	[n] gulungan
rol	[n] bagian, peranan, tugas
roma	[n] bulu halus, remang
roman	[n] bentuk, muka, paras, potongan, raut, roma, rupa, tampang, wajah
roman	[n] cerita, kisah
rombak	[v] membongkar, memecah, mengungkah, membuka, mengungkai, mencabut, mengirai, merusakkan, meruntuhkan, menguraikan, menanggalkan;
rombakan	[n] bongkaran, runtuhan;
rombeng	[a] compang-camping, robak-rabik, robek, rombang-rambing, rompang-ramping;
rombengan	[n] barang loakan, pakaian usang, romong, ronggokan, rongsokan, rosokan
rombong	[n] bakul, kambut, keranjang, raga, rinjing
rombongan	[n] delegasi, gerombongan, golongan, grup, jemaah, kafilah, kaum, kawan, kelompok, ketumbukan, kumpulan, legian, pasukan, perhimpunan, puak, regu, terup, toboh;
rompak	[v] melanun, membajak, mencuri, mengacau, menggarong, menggedor, menimpa, menyamun, merampas, merampok, merebut, meronce, merusuh;
rompang-ramping	[a] compang-camping, rebek, robak-rabik, rombang-rambing, rombeng
rompes	[a] cabik, grepes, pecah (sedikit), rompeng, serpih, sompek, sumbing, terbelah
rompi	[n] baju luar, wesket
rompoh	[a] rusak, rompong
rompok	[n] bait, panti, pondok, rumah, sudung
rompyok	[n] buntelan, berkas, ikatan
rona	[n] corak, dandan, warna;
ronce	[v] merampas, merompok, menyamun, merampok;
ronda	[v] bersiar-siar, makan angin, sambang;
rondah-randih	[a] kacau balau
rongga	[n] gerong, jalan napas, liang, lubang, ruang;
ronggeng	[n] joget, ledek, tandak, teledek;
rongkong	[n] halkum, lekum, pembuluh napas, rangkung, saluran, tenggorokan
rongkong	[n] kerangka, rangka, tulang-tulangan;
rongkongan	[n] kerangka, rangka, tulang-tulangan;
rongos	[v] pemalak, telinga tipis;
rongrong	[v] merusakkan, menyusahkan, mengganggu, meminta-minta
rongsok	[a] binasa, musnah, rosok, rusak benar, rusak;
rongsokan	[n] rosokan, rombengan
ronta-ronta	[v] gatal, gelenyar, gelenyeh, geletah, geletas, menggelepar-gelepar, menggeletar, menggelitik
rontok	[v] tanggal, bersalin kulit, bertukar bulu, gugur, jatuh, menyilih, runtuh, terkelupas;
ropak-rapik	[v] berantakan, bersepah, berserak-serak, bongkar-bangkir, cerai-berai, kacau-balau
rosario	[n] tasbih
rosot	, merosot [v] menurun, berkurang, buruk, gelongsor, lesu, melorot, meluncur, melungsur, menggelingsir, turun, mundur, sepi, surut, susut
rotasi	[n] perputaran, peredaran
royal	[a] berlebih-lebih, boros, konsumtif, porah, serba banyak, serba mewah;
royalti	[n] honorarium, imbalan, sagu hati
royemen	[n] pembatalan
ruah	[v] mencurah, melimpah;
ruai	[a] kendur, lemah, lesu
ruak	[v] melebar, meluas, merata, merebak, terbuka
ruam	[n] bintil-bintil merah, biring, guam, keringet buntet, seriawan
ruang	[n] 1) bagian, bilik, celah, ceruk, gua, kalangan, kamar, kawasan, kolom, kurung, lajur, lapangan, liang, lingkungan, lubang, mimbar, palka, pangsa, pojok, rongga, rubrik, sal, sela-sela, tempat; \n\n2) jeluk, kolong, lekuk, lubuk, relung
ruang angkasa	atmosfer, angkasa luar, bentangan langit
ruang masuk	lobi
ruang pajang	ruang pamer, stan ([cak])
ruas	[n] buku, tekung;
ruaya	[n] migrasi, perpindahan
rubela	[n] campak, rubeola
rubiah	[n] biarawati, pertapa wanita, rohaniwati, ruhbanat, wanita saleh
rubrik	[n] kolom, ruangan
rubung	[v] mengerubungi, mengerumuni, merumung
rudal	[n] peluru kendali
rudin	[a] boke, kedang, miskin benar, papa \n\n[ant] kaya raya
rugi	[a] cedera, celaka, habis, hilang, melarat, menderita, merana, sia-sia saja;
ruhban	[n] biarawan, petapa laki-laki
ruhbanat	[n] biarawati,petapa wanita
ruislag	[n] tukar guling
ruji	[n] ransum
ruji	[n] anak jentera, jari-jari, jerugi, kasau, kisi-kisi, terali
rujuk	[v] balik, surut;
rujuk	[v] kembali, pulang \n\n[ant] cerai
rujukan	[n] penunjuk, peringatan, punca, sanad
rukuk	[v] membungkuk, menunduk
rukun	[n] asas, dasar, sendi, tiang
rukun	1) [v] bantu-membantu, bersatu hati, berseia dan bersekata, bersepakat, persatuan; \n\n2) [a] damai;
rukyat	[n] penglihatan, pandangan, rukyah
rum	[n] kepala susu
rumah	[n] bait, balai, bangunan, cungkup, dewan, gedung, gerha, gerogol, griya, graha, khanah, panti, pejabat, pondok, rompok, sudung, vila, wisma;
rumbai	[n] bunjai, garedeng, gunjai, jumbai-jumbai, malai, rambu-rambu, unting-unting;
rumit	[a] berabe, berselok-belok, gawat, kacau, kalut, kelekek, kompleks, kusut, leceh, payah, renyah, runyam, ruwat, sukar, sulit; \n\n[ant] gampang; mudah
rumpang	[v] berselang-selang, bersela-sela, ompong, potol, rongak, rumpang, tanggal, terpenggal
rumpi	[v] mengobrol
rumpil	[a] payah, sukar, sulit, susah \n\n[ant] mudah; gampang
rumpun	[n] ikatan, kelompok, kumpulan, perdu, perindukan, rangkaian, rungkun;
rumput	[n] suket, jukut;
rumputan	[n] padang rumput, sabana
rumus	[v] memendekkan, meringkaskan, menyebutkan, menyatakan, mengumumkan;
rumusan	[n] kependekaan, ringkasan, kesimpulan
runcing	[a] cerucup, gonjong, loncos, luncung, mancung, rancap, rancung, runjung, tirus; \n\n[ant] tumpul
runcit	[a] sedikit demi sedikit;
runding	[n] bicara, mufakat, nasihat, perhitungan, perkiraan, pertimbangan, rembuk;
runding-merunding	[v] hitung-menghitung, kira-mengira, pikir-memikir, timbang-menimbang;
runduk	[v] condong, tunduk;
rungguh	[n] agunan, barang gadaian, boreh ([cak]) cagaran, jaminan, runggu, sandaran, tanggungan, taruhan;
rungguh	[v] bercanggung, berjangkuh, berjongkok, bertenggong, duduk, dodok, mencangkung
rungkuh	[a] renta, sepuh
rungkup	[n] tabir, tenda
rungu	[n] pendengaran
rungut	[n] comel, gerutu, omel, sungut;
runjung	[a] lancip, loncos, lonjong, runcing, tirus;
runsing	[a] bingung, cepat marah, gelabut, habis akal, habis pikiran, pening, risau, serabut perut, terharu;
runsing hati	bengkak hati, geram, jelu, jengkel, mendongkol, sebal hati, umpatan
runtuh	[a] ambrol, ambruk, gugur, habis, hancur, hilang, jahanam, jatuh, lungsur, luntur, luruh, rahak, rampak, ranap, rebah, rebak, reban, roboh, rusak binasa, terbis, tewas, tumbang; \n\n[ant] kokoh, kukuh
runtuhan	[n] puing, reruntuk, robohan;
runtun	[v] mengalih, menarik kuat-kuat, menyeret kuat-kuat, menawan, merampas, membegal, membantun, menyentak, merenggut, merebut;
runtun	[v] berangkaian, berantai-rantai, berderet-deret, berekor-ekor, berencetan, berendeng-rendeng, berenteng-renteng, berentetan, berganti-ganti, berikut-ikut, beriring-iring, berjejar, berjejer-jejer, berlanjut-lanjutan, berleret-leret, berturut-turut, berurut-urut, berduyun-duyun, sambung-menyambung, terus-menerus
runtunan	[n] asal-usul, deretan, jajaran, keturunan, leretan, rangkaian, rantaian, rentetan, rerotan, runtutan, siri, untaian
runtut	[a] bersesuaian, selaras
runtutan	[n] leretan, rangkaian, rantaian, rentetan, runtunan;
runut	[n] alur, jejak;
runyam	[a] gagal, kusut, leceh, payah, rumit, sukar, sulit
rupa	[n] 1) air muka, paras, perawakan, roman muka; \n\n2) bagai, bangun, bentuk, corak, gaya, jenis,macam, susunan; \n\n3) canda, cara, laku, sifat, sikap, tingkah laku, tokoh;
rupa-rupanya	[adv] agaknya, alih-alih, barangkali, gaya-gayanya, gelagatnya, gerangan, jangan-jangan, kalau-kalau, kira-kira, melainkan, nampaknya, rasanya, sebaliknya, takut-takut
rupawan	[n] cakap, cantik, elok
rusa	[n] kijang, menjangan, payau
rusak	[a] bedah, bejat, bercalar-calar, berjejas, binasa, bobrok, buruk, busuk, cacat, cedera, cela, celaka, cepol, gagal, gelobak, hancur, haus, hilang lenyap, jahanam, jahat, jebol, kacau balau, kacau bilau, kopok, koyak, kucar-kacir, luka-luka, musnah, patah, pecah-pecah, punah, remuk, runtuh, seman, sobek, terbantun, tercabut, tuna;
rusak binasa	[a] cerai-berai, hancur lantak, hancur luluh, jahanam, kacau-bilau, kiamat, meledos, musnah, punah-ranah, ranap, runtuh, terban;
rusuh	[a] bising, gaduh, gempar, heboh, hingar-bingar, onar, huru-hara, kasar, pakau, ramai, rangak, recok, rewel, riuh; \n\n[ant] aman
rusuh	[v] mengacaukan, mengganggu, menggelisahkan, menyusahkan
rusuhan	[n] pergaduhan, pertengkaran, perkelahian, perbantahan, percekcokan;
rusuk	[n] 1) lambung, pinggir, samping, sebelah, sisi, tepi; \n\n2) iga;
rute	[n] arah, jalan, jarak
rutuk	[v] mengomel, menggerutu
Ruwah	[n] Syakban
ruwat	[v] 1) pulih; \n\n2) selamat, terlepas;
ruwatan	[n] sedekah, seremonial, upacara
ruwet	[a] cerewet, gawat, kacau, kalut, kusut, payah, rumit, sukar, sulit, susah; \n\n[ant] sederhana; simpel
ruyung	[a] condong, huyung, miring, sendeng, senget
ruyung	[n] batang enau, batang kelapa
ruyup	[a] kabur, kurang cahaya, luyu, meluyut, pucat, pudar
saat	[n] 1) detik, era, jam; jangka kala, kali, kesempatan, ketika, masa, momen, musim, selagi, selama, sementara, tatkala, tempo, tenggang, waktu, zaman; \n\n2) [p] begitu, demi, tatkala;
saban	[a] [cak] setiap, tiap(-tiap);
saban hari	setiap hari;
saban-saban	[n] kerap kali, sebentar-sebentar, sekejap-sekejap, setiap kali \n\n[ant] jarang-jarang
sabar	[a] 1) adem, betah, damai, kalem ([cak]), kepala dingin, lapang dada, setia, tabah, tahan; tawakal, teduh, telaten ([cak]), tenang, toleran; \n\n2) kepala dingin, lapang dada, lunak, pemaaf, santai, toleran;
sabda	[n] arahan, bicara, cakap, ceramah, cerita, fatwa, firman, janji, kata, nasihat, omong, perintah, perkataan, petuah, petunjuk, suara, taklimat, titah, tutur, tuturan, ucapan, ujar;
sabet	, menyabet [v] 1) melibas, memukul, mencemuk, mengembat, menyapu ([ki]), menyebat, menyesah, mendera, menghajar, menghantam; \n\n2) mencopet, mengambil, menggaet, menggasak, menggondol, menjambret, menjarah, menyambar, menyauk, menyebrot, menyembat, menyendal, menyerampang, menyerobot, menyewat, menyikat, merampas, merebut, merenggut; \n\n3) [ki] memetik, memperoleh, mencapai, mendapat, mengantongi, meraih, meraup
sabit	[n] arit, ceruk, cerut, clurit, penyadap;
sabit kecil	golok, kerambit;
sablon	[n] cap, cetakan, patron, pola
sabot	[v] bendung, cegah, hadang, hambat;
sabotase	[n] 1) penggagalan, penjegalan, subversi; \n\n2) destruksi, pembinasaan, pemusnahan, penghancuran, perusakan, vandalisme
sabuk	[n] ban, ikat pinggang; gesper
sabuk	[n] cawat, celana dalam, kancut
sabuk keselamatan	sabuk pengaman;
sabuk pengaman	tali keledar, tali pengaman
sabun	[n] sabun batangan, sabun bubuk, sabun cair, sabun colek; sabun cuci, sabun cukur, sabun karbol, sabun mandi;
sabun wangi	sabun mandi, sabun harum;
sabung	[v] adu, laga, tanding, tarung;
sabungan	[n] aduan (ayam);
sabur	[a] 1) baur, campur; \n\n2) buram, kabur, kabut, kelam, keruh, kusam, lamat-lamat, redam, redup, remang, samar-samar, sayup-sayup, suram, terang-terang laras;
sabur limbur	1) berbaur, bercampur (aduk), bergaduh, berkacau, berpadu, larut, teraduk; \n\n2) remang-remang, temaram;
sabut	[n] kulit berserat, rambut, serabut,
sadak	[a] condong, doyong, miring, piat, sendeng, senget, teleng
sadak	[n] kapur sirih, sadah
sadap	[v] gores, toreh;
sadapan	[n] torehan
sadar	[a] bangkit, bangun, ingat, insaf, maklum, mengerti, merasa, paham, pulih, segar, sehat, sembuh, siuman, tahu, terjaga, waras
sadar	[n] 1) dada, depan, front, muka; \n\n2) awal, pendahuluan, permulaan
sadau	[v] dayung, kayuh;
sadel	[n] pelana, sela
sadik	[a] benar, bersih, jujur, lurus, mukhlis, mustakim, setia, safi, tulus;
sadis	[a] bengis, berang, berangasan, beringas, biadab, brutal, buas, buta hati, galak, ganas, garang, jahat, kasar, kejam, keji, lalim, liar, tebal hati ([ki]), zalim;
sadisme	[n] kebengisan, kebiadaban, kebrutalan, kebuasan, keganasan, kekejaman, kekejian, kezaliman
sado	[n] andong, bendi, cikar, delman, dokar, kereta kuda
sadran	[v] berziarah, menyekar
sadur	[n] lapis, salut, sepuh;
saduran	[n] 1) lapisan, salutan, sepuhan; \n\n2) adaptasi, gubahan, jiplakan, salinan, tiruan; \n\n3) ikhtisar, kutipan, ringkasan
